id	vernacularName	language	locality
139537	mãe-d’água	PORTUGUES	Brasil
139537	orquídea-d’água	PORTUGUES	Sudeste
139537	parecí	PORTUGUES	Sudeste
139537	pavoã	PORTUGUES	Centro-Oeste
139537	purú-a	PORTUGUES	Norte
582153	desconhecido	PORTUGUES	
582862	mangue-da-mata	PORTUGUES	Bahia
582890	cajado-de-são-josé	PORTUGUES	Nordeste
582890	viuvinha	PORTUGUES	
582924	marcela-do-campo	PORTUGUES	Pantanal
582924	macela-do-brejo	PORTUGUES	Pantanal
582924	macela-do-campo	PORTUGUES	Pantanal
582979	esporinha	PORTUGUES	Brasil
582980	esporinha	PORTUGUES	Brasil
582994	butterfly-orchid	INGLES	anglophone countries / países anglófonos
582994	orquídea mariposa	ESPANHOL	hispanophone countries / países espanofones
582994	orchidée papillon	FRANCES	francophone countries / países francofones
582994	orquídea-borboleta	PORTUGUES	lusophones countries / países lusófonos
593976	desconhecido	PORTUGUES	
594049	batata	PORTUGUES	
594049	potato	INGLES	
594049	pommes-de-terre	FRANCES	
594049	papa	ESPANHOL	
594049	batatinha	PORTUGUES	
594049	batata-inglesa	PORTUGUES	
594610	palmeira-rabo-de-peixe	PORTUGUES	
594610	palmeira-toddy	PORTUGUES	
594663	amora	PORTUGUES	
594663	amoreira	PORTUGUES	
594663	white-mulberry	INGLES	
594663	morera-blanca	ESPANHOL	
594663	mûrier-blanc	FRANCES	
594663	amora-branca	PORTUGUES	
594694	couve	PORTUGUES	
594694	repolho	PORTUGUES	
594715	sequóia	PORTUGUES	
594715	giant-sequoia	INGLES	
594715	big-tree	INGLES	
594715	sequóia-gigante	PORTUGUES	
595511	jasmim-do-cabo	PORTUGUES	
595511	flor-do-general	PORTUGUES	Pará
595511	gardênia	PORTUGUES	
595511	cape-jasmine	INGLES	
595521	giesta	PORTUGUES	
595521	vassoura-espanhola	PORTUGUES	
595603	seafórtia	PORTUGUES	
595603	palmeira-rainha	PORTUGUES	
595603	palmeira-beatriz	PORTUGUES	
595603	palmeira-real	PORTUGUES	
596525	falsa-latania	PORTUGUES	
596525	palmeira-de-leque-da-china	PORTUGUES	
596525	palmeira-leque	PORTUGUES	
596535	tamareira-das-canárias	PORTUGUES	
596571	palmeira-princesa	PORTUGUES	
596571	dictiosperma	PORTUGUES	
596571	dyctiosperma	PORTUGUES	
596595	caetê	PORTUGUES	
596625	palmeira-leque-sabal	PORTUGUES	
596625	palmeto	PORTUGUES	
596625	sabal-da-flórida	PORTUGUES	
596626	canafistula-verdadeira	PORTUGUES	São Paulo
596626	chuva-de-ouro	PORTUGUES	São Paulo
596626	cássia-imperial	PORTUGUES	São Paulo
596703	pinheiro-vermelho	PORTUGUES	
596703	cedro-do-japão	PORTUGUES	
596703	cedro-japonês	PORTUGUES	
596703	pinheiro-do-japão	PORTUGUES	
596703	araucária-do-japão	PORTUGUES	
596703	árvore-de-natal	PORTUGUES	
596703	japanese-cedar	INGLES	
596703	cedrinho-japonês	PORTUGUES	
596740	macrotiloma	PORTUGUES	
596742	grepe	PORTUGUES	Sul, Sudeste
596742	pomelo	PORTUGUES	
596742	grape-fruit-imperial	PORTUGUES	Bahia
596742	pummelo	INGLES	
596742	shaddock	INGLES	
596742	toranja	PORTUGUES	
598343	palmeira-ráfia	PORTUGUES	
598343	palmeira-rápis	PORTUGUES	
599000	groselheira-preta	PORTUGUES	
599000	groselheira-negra	PORTUGUES	
599000	blackcurrant	INGLES	
599000	grosella-negra	ESPANHOL	
599000	cassis	FRANCES	
599000	casis	ESPANHOL	
599000	groselha-preta	PORTUGUES	
599016	palmeira-ráfia	PORTUGUES	
599054	anis	PORTUGUES	
599054	erva-doce	PORTUGUES	
599054	aniz	PORTUGUES	
599137	tracoá	PORTUGUES	
599137	caetê-de-sol	PORTUGUES	
599137	caetê-manchado	PORTUGUES	
599149	tento-carolina	PORTUGUES	
599149	olho-de-pavão	PORTUGUES	
599149	carolina	PORTUGUES	
599149	tento-vermelho	PORTUGUES	
599149	olho-de-dragão	PORTUGUES	
599155	nuez-moscada	ESPANHOL	
599155	nutmeg-tree	INGLES	
599155	noz-moscada	PORTUGUES	
599155	moscadeira	PORTUGUES	
599172	trevo-de-flor-amarela	PORTUGUES	
599172	trevo-rasteiro	PORTUGUES	
600294	groselheira-vermelha	PORTUGUES	
600294	redcurrant	INGLES	
600294	grosella-roja	PORTUGUES	
600294	groselha-vermelha	PORTUGUES	
600348	helicônia	PORTUGUES	
600348	helicônia-asa-de-arara	PORTUGUES	
600356	hortênsia	PORTUGUES	
600417	caetê-vermelho	PORTUGUES	
600417	tracoá	PORTUGUES	
600417	pacova-brava	PORTUGUES	
600417	pássaro-de-fogo	PORTUGUES	
600422	borragem	PORTUGUES	
600422	borrago-do-campo	PORTUGUES	
600422	borragem-do-campo	PORTUGUES	
600422	borracha-chimarrona	PORTUGUES	Rio Grande do Sul
600422	borraja-cimarrona	ESPANHOL	Uruguai
600422	flor-morada	ESPANHOL	Argentina
600488	palmeira-ciaforte	PORTUGUES	
600488	seafórtia	PORTUGUES	
602936	sapateiro	PORTUGUES	Amazonas
602953	lentilha-d'água	PORTUGUES	Sul
603008	marmeleiro	PORTUGUES	
603008	marmeleiro-da-europa	PORTUGUES	
603008	pereira-do-japão	PORTUGUES	
603010	macieira	PORTUGUES	
603010	maçã	PORTUGUES	
603010	apple	INGLES	
603010	manzano	INGLES	
603010	pommelier	FRANCES	
603011	macieira	PORTUGUES	
603011	maçã	PORTUGUES	
603011	apple	INGLES	
603011	manzano	ESPANHOL	
603011	pommelier	FRANCES	
603012	pêra-japonesa	PORTUGUES	
603012	pêra-asiática	PORTUGUES	
603012	pêra-nashi	PORTUGUES	
603012	pêra	PORTUGUES	
603012	pêra-arenosa	PORTUGUES	
603024	guapuronga	PORTUGUES	Rio de Janeiro
603068	aroeira-mansa	PORTUGUES	Brasil
603068	aroeira-vermelha	PORTUGUES	Brasil
603068	aroeira-do-paraná	PORTUGUES	sul
603069	aroeira	PORTUGUES	Brasil
603069	aroeira-negra	PORTUGUES	Brasil
603070	aroeira-de-brejo	PORTUGUES	Brasil
603070	aroeira-da-praia	PORTUGUES	Brasil
603071	aroeira	PORTUGUES	Brasil
603071	copaeirinha	PORTUGUES	Brasil
604876	batatarana	PORTUGUES	Brasil
604876	jetirana	PORTUGUES	Brasil
604882	velame	PORTUGUES	Brasil
604882	velame-do-campo	PORTUGUES	Brasil
605025	erva-de-bicho	PORTUGUES	Sudeste
605025	brilantaisia-da-áfrica	PORTUGUES	Sudeste
605053	espinheira-santa	PORTUGUES	
605053	cangorosa	PORTUGUES	
605060	castanha-de-galinha	PORTUGUES	norte
605060	castanha-pendula	PORTUGUES	norte
605073	flechilha	PORTUGUES	
605374	muleque-duro	PORTUGUES	Nordeste
605374	maria-preta	PORTUGUES	Nordeste
605408	oiticica	PORTUGUES	
605431	surucucu	PORTUGUES	
605431	espinheiro-de-carcará	PORTUGUES	
605431	espinheiro	PORTUGUES	
605431	inhadê	PORTUGUES	
605431	jacurutu	PORTUGUES	
605431	jacaratu	PORTUGUES	
605431	jiquiri	PORTUGUES	
605431	jiquirizeiro	PORTUGUES	
605431	jucuri	PORTUGUES	
605431	juquiri	PORTUGUES	
605431	sumcuçu	PORTUGUES	
605431	pau-galheiro	PORTUGUES	
605431	zeanapé	PORTUGUES	
605491	algodão-do-campo	PORTUGUES	Sudeste
605491	prateadinha	PORTUGUES	Sudeste
605491	verbasco	PORTUGUES	
605492	vassourão	PORTUGUES	Espírito Santo
605492	pau-toucinho	PORTUGUES	Espírito Santo
605492	louro-bravo	PORTUGUES	Espírito Santo
605498	belly-palm	ESPANHOL	Cuba
605499	licuri	PORTUGUES	Bahia
605500	palma-de-coroso	ESPANHOL	Porto Rico
605509	cupuarana	PORTUGUES	Norte
605509	pajurazinho-folha-verde	PORTUGUES	Norte
605509	macucu-farinha-seca	PORTUGUES	Norte
606597	antúrio-aspero	PORTUGUES	Sudeste
606598	antúrio-da-nervura-vermelha	PORTUGUES	Sudeste
606600	samambaia-do-fogo	PORTUGUES	Todas
606600	samambaia-do-campo	PORTUGUES	Todas
606600	avencao	PORTUGUES	Nordeste
606600	samambaia-das-taperas	PORTUGUES	Sul
606600	broto-de-samambaia	PORTUGUES	Todas
606862	cabeça-de-negro	PORTUGUES	nordeste
606863	nhandiroba	PORTUGUES	sudeste
606983	cheflera-pequena	PORTUGUES	
606983	cheflera	PORTUGUES	
606990	araçá-pera	PORTUGUES	
606990	goiabarana	PORTUGUES	
606990	araçá	PORTUGUES	
606990	araçá-goiaba	PORTUGUES	
607000	macucu	PORTUGUES	Norte
608167	aroeira	PORTUGUES	
608167	copaeirinha	PORTUGUES	
608915	odontonema	PORTUGUES	
608917	peristrofe	PORTUGUES	
608917	pingo-de-ouro	PORTUGUES	
608918	croto	PORTUGUES	Bahia
608918	pseuderantemo	PORTUGUES	
608920	camarão-preto	PORTUGUES	
608920	boca-de-geléia	PORTUGUES	
608920	jêmbekkie	PORTUGUES	
608922	escudo-persa	PORTUGUES	
608922	estrobilantes-escudo-persa	PORTUGUES	
608922	strobilanthes-escudo-persa	PORTUGUES	
608925	aloinopsis	PORTUGUES	
608925	planta-pedra	PORTUGUES	
608925	pedra-enverrugada	PORTUGUES	
608927	corpuscularia	PORTUGUES	
608927	coração-partido	PORTUGUES	
608927	planta-gelo	PORTUGUES	
608929	ficóide	PORTUGUES	
608931	faucária	PORTUGUES	
608931	boca-de-tigre	PORTUGUES	
608931	planta-boca-de-tigre	PORTUGUES	
608933	fenestrária	PORTUGUES	
608935	glotifilum	PORTUGUES	
608935	planta-folha-de-língua	PORTUGUES	
608937	lamprantus	PORTUGUES	
608937	osculária	PORTUGUES	
608938	lamprantus	PORTUGUES	
608938	cacto-margarida	PORTUGUES	
608940	lapidária	PORTUGUES	
608942	litópis	PORTUGUES	
608942	pedra-viva	PORTUGUES	
608942	pedras-vivas	PORTUGUES	
608942	planta-pedra	PORTUGUES	
608943	litópis	PORTUGUES	
608943	pedra-viva	PORTUGUES	
608944	litópis	PORTUGUES	
608944	pedra-viva	PORTUGUES	
608945	litópis	PORTUGUES	
608945	pedra-viva	PORTUGUES	
608945	planta-pedra	PORTUGUES	
608946	litópis	PORTUGUES	
608946	pedra-viva	PORTUGUES	
608949	litópis	PORTUGUES	
608949	pedra-viva	PORTUGUES	
608949	planta-pedra	PORTUGUES	
608950	litópis	PORTUGUES	
608950	pedra-viva	PORTUGUES	
608950	cacto-pedra-viva	PORTUGUES	
608951	litópis	PORTUGUES	
608951	pedra-viva	PORTUGUES	
608951	planta-pedra	PORTUGUES	
608952	rosinha-de-sol	PORTUGUES	
608952	rosinha-do-sol	PORTUGUES	
608952	barrilha-variegata	PORTUGUES	
608954	planta-mimética	PORTUGUES	
608954	planta-camaleão	PORTUGUES	
608954	planta-camuflada	PORTUGUES	
608955	pedra-rachada	PORTUGUES	
608955	granito-pedra	PORTUGUES	
608955	pedra-partida	PORTUGUES	
608958	titanopsis	PORTUGUES	
608958	folha-de-concreto	PORTUGUES	
608959	titanopsis	PORTUGUES	
608961	tricodiadema	PORTUGUES	
608961	mini-rosa-do-deserto	PORTUGUES	
608965	chapéu-de-couro	PORTUGUES	
608966	chapéu-de-couro	PORTUGUES	
608969	liquidâmbar	PORTUGUES	
608971	amaranto	PORTUGUES	
608971	bredo	PORTUGUES	
608971	caruru-vermelho	PORTUGUES	
608971	tampala	PORTUGUES	
608974	agapanto	PORTUGUES	
608975	crino	PORTUGUES	
608975	açucena-gigante	PORTUGUES	
608976	crino-branco	PORTUGUES	
608977	lírio-do-amazonas	PORTUGUES	
608979	ismene	PORTUGUES	
608981	narciso	PORTUGUES	
608981	martelinho	PORTUGUES	
608982	narciso	PORTUGUES	
608984	lírio-sangu-salmão	PORTUGUES	
608984	hemantus	PORTUGUES	
608986	alho-social	PORTUGUES	
608987	zefirantes	PORTUGUES	
608988	árvore-perfume	PORTUGUES	
608988	cananga	PORTUGUES	
608988	ylang-ylang	PORTUGUES	
608990	árvore-mastro	PORTUGUES	
608992	rosa-do-deserto	PORTUGUES	
608992	lírio-impala	PORTUGUES	
608992	adênio	PORTUGUES	
608994	caraluma	PORTUGUES	
608996	flor-de-cera	PORTUGUES	
608998	planta-paraquedas	PORTUGUES	
608998	ceropégia	PORTUGUES	
608999	coração-emaranhado	PORTUGUES	
608999	cordas-do-coração	PORTUGUES	
608999	ceropégia	PORTUGUES	
609001	flor-de-cera	PORTUGUES	
609002	disquídia	PORTUGUES	
609002	flor-de-cera	PORTUGUES	
609004	tapete-persa	PORTUGUES	
609004	editicólea	PORTUGUES	
609006	fóquea	PORTUGUES	
609006	kambroo	PORTUGUES	
609008	flor-de-cera	PORTUGUES	
609009	flor-de-cera	PORTUGUES	
609010	flor-de-cera	PORTUGUES	
609011	flor-de-cera	PORTUGUES	
609012	flor-de-cera	PORTUGUES	
609014	flor-de-cera	PORTUGUES	
609015	flor-de-cera	PORTUGUES	
609016	flor-de-cera	PORTUGUES	
609017	flor-de-cera	PORTUGUES	
609018	flor-de-cera	PORTUGUES	
609019	flor-de-cera	PORTUGUES	
609020	flor-de-cera	PORTUGUES	
609021	flor-de-cera	PORTUGUES	
609022	flor-de-cera	PORTUGUES	
609023	flor-de-cera	PORTUGUES	
609024	flor-de-cera	PORTUGUES	
609028	bromélia	PORTUGUES	
609029	bromélia	PORTUGUES	
609030	bromélia	PORTUGUES	
609031	bromélia	PORTUGUES	
609033	flor-de-cera	PORTUGUES	
609034	flor-de-cera	PORTUGUES	
609035	flor-de-cera	PORTUGUES	
609036	flor-de-cera	PORTUGUES	
609037	flor-de-cera	PORTUGUES	
609038	flor-de-cera	PORTUGUES	
609039	flor-de-cera	PORTUGUES	
609040	flor-de-cera	PORTUGUES	
609041	flor-de-cera	PORTUGUES	
609042	flor-de-cera	PORTUGUES	
609043	flor-de-cera	PORTUGUES	
609044	flor-de-cera	PORTUGUES	
609045	flor-de-cera	PORTUGUES	
609046	flor-de-cera	PORTUGUES	
609047	flor-de-cera	PORTUGUES	
609048	flor-de-cera	PORTUGUES	
609049	flor-de-cera	PORTUGUES	
609050	flor-de-cera	PORTUGUES	
609051	flor-de-cera	PORTUGUES	
609052	flor-de-cera	PORTUGUES	
609053	flor-de-cera	PORTUGUES	
609054	flor-de-cera	PORTUGUES	
609055	flor-de-cera	PORTUGUES	
609056	flor-de-cera	PORTUGUES	
609057	flor-de-cera	PORTUGUES	
609058	flor-de-cera	PORTUGUES	
598665	cipó-arco	PORTUGUES	Sudeste
598669	melaleuca	PORTUGUES	
598669	árvore-do-óleo-de-cajeput	PORTUGUES	
598669	cajepúti	PORTUGUES	
598669	cajupúti	PORTUGUES	
598669	árvore-branca	PORTUGUES	
598669	cajeput-tree	INGLES	
598669	papeleira	PORTUGUES	
598669	corticeira	PORTUGUES	São Paulo
598669	árvore-do-papel	PORTUGUES	
598677	jasmim	PORTUGUES	
599638	palmeira-de-leque-da-europa	PORTUGUES	
599638	palmeira-do-mediterrâneo	PORTUGUES	
599638	palmito-espanhol	PORTUGUES	
599638	palmeira-leque-da-europa	PORTUGUES	
599764	uvilla	ESPANHOL	Peru, San Martin
599764	tacona	ESPANHOL	Peru, Pasco
599764	yogui	ESPANHOL	Ecuador, Pastaza
599764	ambaúva-vinho	ESPANHOL	Ecuador, Pastaza
599766	jasmim-sambac	PORTUGUES	
599766	bogari	PORTUGUES	
599766	jasmim-árabe	PORTUGUES	
599766	arabian-jasmine	INGLES	
599766	mosqueta	PORTUGUES	
599766	jasmim-da-china	PORTUGUES	Santa Catarina
599766	tuscan-jasmine	INGLES	
599766	jasmim-da-arábia	PORTUGUES	
599766	jasmim-bogari	PORTUGUES	
601119	cararana	PORTUGUES	Brasil
601119	cipó-de-arraia	PORTUGUES	Brasil
601119	cipó-coral	PORTUGUES	Brasil
601119	cipó-fogo	PORTUGUES	Brasil
601119	cipó-palma	PORTUGUES	Brasil
601119	hiparuru	PORTUGUES	Brasil
601119	mão-de-anjo	PORTUGUES	Brasil
601119	parreira	PORTUGUES	Brasil
601119	parreira-brava	PORTUGUES	Brasil
601119	parreira-do-mato	PORTUGUES	Brasil
601119	uva-do-mato	PORTUGUES	Brasil
601119	uva-do-campo	PORTUGUES	Brasil
601119	uva-do-murundum	PORTUGUES	Brasil
603150	cactus	PORTUGUES	
603153	cacto-rainha-da-noite	PORTUGUES	
603153	queen-of-the-night	INGLES	
603154	cactus	PORTUGUES	
603155	taquara	PORTUGUES	Southeastern
603189	cardo-chileno	ESPANHOL	Argentina
603189	cardo-cruz	ESPANHOL	Argentina
603189	cardo-del-diablo	ESPANHOL	Argentina
603189	cardo-lanudo	ESPANHOL	Argentina
603189	cartamo	ESPANHOL	Argentina
603189	manca-potrillo	ESPANHOL	Argentina
603218	taquara	PORTUGUES	Southeastern
603219	taquara	PORTUGUES	Sudeste - Minas Gerais
603228	cardo	ESPANHOL	Argentina
603272	flor-da-paixão	PORTUGUES	
603285	papoula-do-campo	PORTUGUES	Santa Catarina
603292	vidro	PORTUGUES	Nordeste
603340	maracujá-perna-de-aranha	PORTUGUES	Espírito Santo
604231	tomateiro	PORTUGUES	
604231	tomate	PORTUGUES	
604231	tomato	INGLES	
604231	lyciet	FRANCES	
604231	frutilla	ESPANHOL	
604255	trevo-subterrâneo	PORTUGUES	
604290	kandeiaka’y	PORTUGUES	Brasil, Maranhão
604290	isiguillo-rosa	ESPANHOL	Bolívia, Pando
604304	mapatí	PORTUGUES	Amazonas
604339	milhã	PORTUGUES	RS
604350	capim-pangola	PORTUGUES	
604350	pé-de-galinha	PORTUGUES	
604350	capim-das-hortas	PORTUGUES	
604350	capim-das-roças	PORTUGUES	
604350	capim-colchão	PORTUGUES	
604372	mosquinha	PORTUGUES	
604374	jatobá-do-cangaço	PORTUGUES	Nordeste do Brasil
604385	sapateiro	PORTUGUES	Amazonas
604388	jueirana-facão	PORTUGUES	Espírito Santo
604395	lobeira	PORTUGUES	GO, MG,DF, SP,BA
604407	árvore-batata-azul	PORTUGUES	
604407	botão-azul	PORTUGUES	
606033	acumã-rasteiro	PORTUGUES	Goiás
606057	assovio-de-macaco	PORTUGUES	
606057	cabeça-de-formiga	PORTUGUES	
606057	café-bravo	PORTUGUES	
606057	velame	PORTUGUES	
606057	mandioquinha	PORTUGUES	
606057	cunhão-de-velho	PORTUGUES	
606057	erva-de-rola	PORTUGUES	
606057	mato-de-raposa	PORTUGUES	
606057	mozambé	PORTUGUES	
606057	pé-de-galinha	PORTUGUES	
606057	pilão-de-purga	PORTUGUES	
606057	pião-rana	PORTUGUES	
606057	picão	PORTUGUES	
606057	pimentinha-de-rolina	PORTUGUES	
606063	sombrero	ESPANHOL	Argentina
606069	muirapixuna	PORTUGUES	
606069	mucutaibo-preto	PORTUGUES	
606070	sibipiruna	PORTUGUES	
606071	catingueira	PORTUGUES	
606077	catingueira	PORTUGUES	
607012	macucu-vermelho	PORTUGUES	
607042	gila	PORTUGUES	sul
607070	gravatá	PORTUGUES	NE
607070	caraguatá	PORTUGUES	NE
607071	gravatá	PORTUGUES	NE
607071	caraguatá	PORTUGUES	NE
607072	gravatá	PORTUGUES	SE
607073	gravatá	PORTUGUES	NE
607073	chupe-chupe	PORTUGUES	NE
607074	gravatá	PORTUGUES	NE
607075	gravatá	PORTUGUES	SE
607076	gravatá	PORTUGUES	SE
607179	macucu	PORTUGUES	
607184	igua	ESPANHOL	Panamá
607184	bangue	ESPANHOL	Panamá
607184	taparo	ESPANHOL	Colômbia
608744	ranúnculo	PORTUGUES	Brasil
608878	rabo-de-foguete	PORTUGUES	
608878	flor-de-coral	PORTUGUES	
608878	russélia	PORTUGUES	
608878	planta-coral	PORTUGUES	
608884	prateada	PORTUGUES	
608884	chuva-de-prata	PORTUGUES	
608894	camarão-coral	PORTUGUES	
608894	espiga-coral	PORTUGUES	
608897	barléria	PORTUGUES	
608897	violeta-filipina	PORTUGUES	
608899	crossandra	PORTUGUES	
608901	graptofilo	PORTUGUES	
608901	planta-caricata	PORTUGUES	
608906	hera-roxa	PORTUGUES	
608907	hera-vermelha	PORTUGUES	
608909	confete	PORTUGUES	
608909	face-sardenta	PORTUGUES	
608909	hypoestes	PORTUGUES	
608910	confete	PORTUGUES	
608910	face-sardenta	PORTUGUES	
608912	justícia-vermelha	PORTUGUES	
608912	capota-vermelha	PORTUGUES	
608913	marianeira	PORTUGUES	
608913	fruto-de-sabiá	PORTUGUES	
608914	odontonema-rosa	PORTUGUES	
609527	buquê-de-noiva	PORTUGUES	
609528	buquê-de-noiva	PORTUGUES	
609545	esporinha-alta	PORTUGUES	
609545	esporinha-gigante	PORTUGUES	
609549	cabelo-de-vênus	PORTUGUES	
609549	nigela	PORTUGUES	
609549	dama-entre-verdes	PORTUGUES	
609551	palmeira-laka	PORTUGUES	
609551	palmeira-lacre	PORTUGUES	
609553	palmeira-triângulo	PORTUGUES	
609554	palmeira-pescoço-marrom	PORTUGUES	
609554	palmeira-de-pescoço-marrom	PORTUGUES	
609554	palmeira-do-pescoço-marrom	PORTUGUES	
609555	palmeira-de-pescoço-vermelho	PORTUGUES	
609555	redneck-palm	INGLES	
609556	areca-bambu	PORTUGUES	
609556	palmeira-areca	PORTUGUES	
609557	palmeira-areca-de-locuba	PORTUGUES	
609558	palmeira-cadaba	PORTUGUES	
609558	palmeira-de-cadaba	PORTUGUES	
609560	palmeira-quênia	PORTUGUES	
609561	areca-bambu	PORTUGUES	
609562	palmeira-garrafa	PORTUGUES	
609563	palmeira-fuso	PORTUGUES	
609565	palmeira-chilena	PORTUGUES	
609566	latânia-azulada	PORTUGUES	
609566	latânia-glauca	PORTUGUES	
609567	palmeira-latânia-vermelha	PORTUGUES	
609569	palmeira-licuala-gigante	PORTUGUES	
609570	palmeira-leque-de-espinho	PORTUGUES	
609571	palmeira-leque-de-saia	PORTUGUES	
609571	falsa-latânia	PORTUGUES	
609572	palmeira-de-madagascar	PORTUGUES	
609572	paquipódio	PORTUGUES	
609574	palmeira-pinanga-coronata	PORTUGUES	
609574	pinanga	PORTUGUES	
609575	palmeira-pinanga-rabo-de-peixe	PORTUGUES	
609575	palmeira-pinângula	PORTUGUES	
609577	palmeira-pritchardia	PORTUGUES	
609577	palmeira-leque-fiji	PORTUGUES	
609578	palmeira-piticosperma	PORTUGUES	
609578	palmeira-solitária	PORTUGUES	
609579	palmeira-de-macarthur	PORTUGUES	
609581	palmeira-ravenea	PORTUGUES	
609582	palmeira-coca-cola	PORTUGUES	
609582	palmeira-imperial-de-porto-rico	PORTUGUES	
609583	palmeira-sabal-anã	PORTUGUES	
609583	sabal-acaule	PORTUGUES	
609583	sabl-anão	PORTUGUES	
609585	rosa-de-pedra	PORTUGUES	
609585	rosa-de-pedra-negra	PORTUGUES	
609586	rosa-de-pedra	PORTUGUES	
609586	agave-de-cera	PORTUGUES	
609586	agave-de-cera-lipstick	PORTUGUES	
609586	agave-cor-de-mel	PORTUGUES	
609586	agave-de-cera-vermelha	PORTUGUES	
609587	rosa-de-pedra	PORTUGUES	
609587	rosa-de-pedra-branca	PORTUGUES	
609588	rosa-de-pedra	PORTUGUES	
609589	rosa-de-pedra	PORTUGUES	
609589	rosa de-folhas	PORTUGUES	
609590	rosa-de-pedra	PORTUGUES	
609590	echevéria-dona-mery	PORTUGUES	
609590	echevéria-orvalho	PORTUGUES	
609593	grevílea	PORTUGUES	
609593	grevílea-anã	PORTUGUES	
609593	grevílea-de-jardim	PORTUGUES	
609593	grevílea-vermelha	PORTUGUES	
609594	grevilha	PORTUGUES	
609594	grevílea-vermelha	PORTUGUES	
609594	grevílea-de-jardim	PORTUGUES	
609594	grevilea	PORTUGUES	
609595	grevilha	PORTUGUES	
609595	grevílea	PORTUGUES	
609596	grevilha	PORTUGUES	
609602	macadâmia	PORTUGUES	
609602	noz-macadâmia	PORTUGUES	
609603	macadâmia	PORTUGUES	
609603	noz-macadâmia	PORTUGUES	
609620	palmeira-moinho-de-vento	PORTUGUES	
609622	palmeira-véitia-montgomeriana	PORTUGUES	
609623	palmeira-véitia-joanes	PORTUGUES	
609625	palmeira-esplêndida	PORTUGUES	
609627	rabo-de-raposa	PORTUGUES	
609628	elaeagnus	PORTUGUES	
609628	eleagnus	PORTUGUES	
609628	azeitona-de-outono	PORTUGUES	
609628	oliva-de-outono	PORTUGUES	
609629	cavalinha	PORTUGUES	
609629	cavalinha-do-seco	PORTUGUES	
609634	azaléia	PORTUGUES	
609634	mini-azaléia	PORTUGUES	
609636	azaléia	PORTUGUES	
609636	azaléia-da-bélgica	PORTUGUES	
609638	azaléia-tocha	PORTUGUES	
609641	azaléia	PORTUGUES	
609641	azaléia-belga	PORTUGUES	
609644	rododendro-de-smirnow	PORTUGUES	
609645	rododendro-arbórea	PORTUGUES	
609645	azaléia-arbórea	PORTUGUES	
609645	rododendro	PORTUGUES	
609646	azaléia-coreana	PORTUGUES	
609651	acalifa-rasteira	PORTUGUES	
609651	rabo-de-gato	PORTUGUES	
609653	acalifa-macarrão	PORTUGUES	
609653	macarrão	PORTUGUES	
609653	rabo-de-gato-vermelho	PORTUGUES	
609653	rabo-de-gato	PORTUGUES	
609655	cróton	PORTUGUES	
609655	louro-variegado	PORTUGUES	
609655	folha-imperial	PORTUGUES	
609658	eufórbia	PORTUGUES	
609658	mini-mandacaru	PORTUGUES	
609658	vela-do-deserto	PORTUGUES	
609659	eufórbia	PORTUGUES	
609659	espurge-fantasma	PORTUGUES	
609660	eufórbia	PORTUGUES	
609661	eufórbia	PORTUGUES	
609661	cabeça-de-medusa	PORTUGUES	
609059	flor-de-cera	PORTUGUES	
609060	flor-de-cera	PORTUGUES	
609061	flor-de-cera	PORTUGUES	
609062	flor-de-cera	PORTUGUES	
609063	flor-de-cera	PORTUGUES	
609064	flor-de-cera	PORTUGUES	
609065	flor-de-cera	PORTUGUES	
609066	flor-de-cera	PORTUGUES	
609067	flor-de-cera	PORTUGUES	
609068	flor-de-cera	PORTUGUES	
609069	flor-de-cera	PORTUGUES	
609070	flor-de-cera	PORTUGUES	
609071	flor-de-cera	PORTUGUES	
609072	flor-de-cera	PORTUGUES	
609073	flor-de-cera	PORTUGUES	
609074	flor-de-cera	PORTUGUES	
609075	flor-de-cera	PORTUGUES	
609076	flor-de-cera	PORTUGUES	
599879	awara-kreek	FRANCES	Suriname
600042	lima-doce	PORTUGUES	
600086	cerejeira-do-pará	PORTUGUES	
600086	acerola	PORTUGUES	
600086	cerejeira-das-antilhas	PORTUGUES	
600115	figo	PORTUGUES	
600115	figueira	PORTUGUES	
600157	cássia-javanesa	PORTUGUES	Brasil
600157	cássia-rosada	PORTUGUES	Brasil
600236	alfafa-lupulina	PORTUGUES	
600236	alfafa-de-flor-amarela	PORTUGUES	
600236	luzerna-amarela	PORTUGUES	
601377	guabirobinha-do-campo-de-hatschbachii	PORTUGUES	
602558	sapateiro	PORTUGUES	Amazonas
602559	sapateiro	PORTUGUES	Amazonas
602560	sapateiro	PORTUGUES	Amazonas
602562	cajá-mirim	PORTUGUES	Rio de Janeiro
602562	cajá-miúdo	PORTUGUES	Rio de Janeiro
602562	cajazeira	PORTUGUES	Rio de Janeiro
602563	cajá-mirim	PORTUGUES	sudeste
602564	umbu-cajá	PORTUGUES	nordeste
602696	amendoim-do-porco	PORTUGUES	
602696	mandubi-do-porco	PORTUGUES	
602696	mundubim-bravo	PORTUGUES	
603401	branquilho	PORTUGUES	Santa Catarina
603406	caqui	PORTUGUES	
603406	persimmon	INGLES	
603406	kaki	PORTUGUES	
603406	caquieiro	PORTUGUES	
603406	caquizeiro	PORTUGUES	
603406	caqui-do-japão	PORTUGUES	
603547	cedro de espinho	PORTUGUES	Norte do Brasil
603902	laranjinha-do-mato	PORTUGUES	Nordeste
